,eventid,iyear,imonth,iday,extended,country_txt,region_txt,provstate,city,latitude,longitude,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,individual,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,ishostkid
6916,197810270004,1978,10,27,0,Nicaragua,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,,Residence in CentroAmerica Neighborhood,Nicaragua,Sandinista National Liberation Front (FSLN),0.0,0,0.0,,,0.0,,,0.0
6917,197810270005,1978,10,27,0,Nicaragua,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,,Residence in Altamira Neighborhood,Nicaragua,Sandinista National Liberation Front (FSLN),0.0,0,0.0,,,0.0,,,0.0
6918,197810270006,1978,10,27,0,United States,North America,Massachusetts,Wakefield,42.5064,-71.072399,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,"Office, Mobil Oil",United States,United Freedom Front (UFF),0.0,0,0.0,,,0.0,,,0.0
6919,197810270007,1978,10,27,0,United States,North America,Massachusetts,Waltham,42.37644,-71.235324,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,"Office, Mobil Oil",United States,United Freedom Front (UFF),0.0,0,0.0,,,0.0,,,0.0
6920,197810270008,1978,10,27,0,Zambia,Sub-Saharan Africa,Unknown,Kamuzya,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,,"railroad train, zambia railways",Zambia,Zimbabwe Guerrillas,0.0,0,,,,,,,0.0
6921,197810270009,1978,10,27,0,Nicaragua,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Private Security Company/Firm,,"Office of professional security men, Bello Horezonte",Nicaragua,Sandinista National Liberation Front (FSLN),0.0,0,0.0,,,0.0,,,0.0
6922,197810270010,1978,10,27,0,Venezuela,South America,Caracas,Caracas,10.482834,-66.962128,1,1,1,-9.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,Consolidated Bank,branch,Venezuela,Unknown,0.0,0,0.0,,,0.0,,,0.0
6923,197810280001,1978,10,28,0,Guatemala,Central America & Caribbean,San Marcos,Nuevo Progresso,14.791944,-91.920556,1,1,1,0.0,0.0,1,0,Assassination,Educational Institution,School/University/Educational Building,Secondary School,"Enrique Ventura Cifuentes, 14 student",Guatemala,Secret Anti-Communist Army (ESA),0.0,0,1.0,,,1.0,,,0.0
6924,197810280002,1978,10,28,0,Zambia,Sub-Saharan Africa,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Transportation,Train/Train Tracks/Trolley,,freight train,Zambia,Unknown,0.0,0,,,,,,,0.0
6925,197810280003,1978,10,28,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,1,0,1.0,0.0,1,0,Unarmed Assault,Military,,,Civil Defense Forces,Iran,Unknown,0.0,0,5.0,,,,,,0.0
6926,197810290001,1978,10,29,0,El Salvador,Central America & Caribbean,La Paz,Zacatecoluca,13.5,-88.866667,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,,Municipal market,El Salvador,People's Liberation Forces (FPL),1.0,0,2.0,,,15.0,,,0.0
6927,197810300003,1978,10,30,0,Nicaragua,Central America & Caribbean,Chontales,Santo Tomas,12.068668,-85.091877,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,Bank of America,Branch,United States,Sandinista National Liberation Front (FSLN),0.0,0,0.0,,,0.0,,,1.0
6928,197810300004,1978,10,30,0,Nicaragua,Central America & Caribbean,Matagalpa,El Carmen,12.636857,-86.060138,1,1,0,1.0,0.0,1,0,Unknown,Military,Military Unit/Patrol/Convoy,,National Guard patrol,Nicaragua,Sandinista National Liberation Front (FSLN),0.0,0,,,,1.0,,,0.0
6929,197810300005,1978,10,30,0,Turkey,Middle East & North Africa,Istanbul,Istanbul,41.106178,28.689863,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Industrial/Textiles/Factory,,Cigarette factory,Turkey,Armenian Secret Army for the Liberation of Armenia,0.0,0,,,,,,,0.0
6930,197810310001,1978,10,31,0,Spain,Western Europe,Madrid,Madrid,40.465595,-3.696263,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Journalists & Media,Newspaper Journalist/Staff/Facility,,El Pais- daily newspaper,Spain,First of October Antifascist Resistance Group (GRAPO),0.0,0,0.0,,,3.0,,,0.0
6931,197810310002,1978,10,31,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,,Police,El Salvador,United Popular Action Front (FAPU),0.0,0,0.0,,,8.0,,4.0,0.0
6932,197811000001,1978,11,0,0,Spain,Western Europe,Basque Country,Villabona,43.189944,-2.052454,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Civil Guard,"Heliodoro Arriaga, retired warrant officer",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,0.0,,,0.0
6933,197811000002,1978,11,0,0,Iran,Middle East & North Africa,Khuzestan,Ahvaz,31.285506,48.643416,1,1,1,-9.0,0.0,0,0,Assassination,Business,Gas/Oil/Electric,Oil Service Co of Iran (Teraco),"George Link, Managing Director",United States,Unknown,0.0,0,1.0,,,0.0,,,0.0
6934,197811000003,1978,11,0,0,Angola,Sub-Saharan Africa,Unknown,Canhe,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,,Market,Angola,National Union for the Total Independence of Angola (UNITA),0.0,0,0.0,,,16.0,,,0.0
6935,197811000004,1978,11,0,0,Angola,Sub-Saharan Africa,Huambo,Huambo,-12.765538,15.732861,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Marketplace/Plaza/Square,,Market,Angola,National Union for the Total Independence of Angola (UNITA),0.0,0,0.0,,,24.0,,,0.0
6936,197811000005,1978,11,0,1,Ethiopia,Sub-Saharan Africa,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Business,,canadian viking helicopter co.,"George William Krdis, 36, pilot",United States,Tigray Peoples Liberation Front (TPLF),0.0,0,0.0,,,0.0,,,1.0
6937,197811010001,1978,11,1,0,Italy,Western Europe,Lombardy,Bergamo,45.694903,9.669953,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,,"Fashion Boutique, unnamed",Italy,Proletarian Combatants for Communism,0.0,0,0.0,,,0.0,,,0.0
6938,197811010002,1978,11,1,0,Italy,Western Europe,Lombardy,Bergamo,45.694903,9.669953,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Retail/Grocery/Bakery,,"Fashion Boutique, unnamed",Italy,Proletarian Combatants for Communism,0.0,0,0.0,,,0.0,,,0.0
6939,197811010003,1978,11,1,0,Turkey,Middle East & North Africa,Hatay,Hatay,36.201124,36.165597,1,1,1,0.0,0.0,1,0,Armed Assault,Private Citizens & Property,House/Apartment/Residence,,House 255th St. Hatay,Turkey,Turkish People's Liberation Front (TPLF)(THKP-C),0.0,0,1.0,,,1.0,,,0.0
6940,197811020001,1978,11,2,0,Lebanon,Middle East & North Africa,Beirut,Beirut,33.888523,35.503513,1,1,1,0.0,0.0,0,0,Assassination,Government (General),"Government Personnel (excluding police, military)",Government of Lebanon,"Fuad Butros, Foreign and Defense Minister",Lebanon,Unknown,0.0,0,0.0,,,5.0,,,0.0
6941,197811020002,1978,11,2,0,Spain,Western Europe,Basque Country,San Sebastian,43.291618,-1.977903,1,1,1,0.0,0.0,1,0,Assassination,Business,,Independent bussinesman,"Jose Legarza, contractor",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,1.0,,,0.0
6942,197811020003,1978,11,2,0,Turkey,Middle East & North Africa,Gaziantep,Gaziantep,37.067631,37.37315,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Gaziantep Security Directorate,"Ibrahim Ozgumus, Chief Police Superintendant",Turkey,Turkish People's Liberation Front (TPLF)(THKP-C),0.0,0,1.0,,,0.0,,,0.0
6943,197811020004,1978,11,2,0,Spain,Western Europe,Basque Country,Elorrio,43.130387,-2.542155,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,Labor Union Related,,main office of ELA-STU (union),Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6944,197811030001,1978,11,3,0,Philippines,Southeast Asia,Nueva Ecija,Guimba,15.660564,120.76857,1,1,1,0.0,0.0,1,0,Unknown,Business,Industrial/Textiles/Factory,National Power Corporation,Flatbed truck,Philippines,Muslims,0.0,0,16.0,,,,,,0.0
6945,197811050001,1978,11,5,0,Spain,Western Europe,Basque Country,Tolosa,43.136978,-2.073914,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Civil Guard,Policeman,Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,2.0,,,0.0
6946,197811050002,1978,11,5,0,United Kingdom,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,Government Installation,Great Britain,Irish Republican Army (IRA),0.0,0,0.0,,,0.0,,,0.0
6947,197811050003,1978,11,5,0,Spain,Western Europe,Basque Country,Bilbao,43.258434,-2.921819,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Restaurant/Bar/Caf�,,bar,Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,3.0,,,0.0
6948,197811060001,1978,11,6,0,El Salvador,Central America & Caribbean,Santa Ana,Santa Ana,13.981479,-89.555717,1,1,1,0.0,0.0,1,0,Assassination,Business,Industrial/Textiles/Factory,Inca Sock Factory,"Roberto Saade Hanania (42), Industrialist",El Salvador,People's Liberation Forces (FPL),0.0,0,2.0,,,0.0,,,0.0
6949,197811060002,1978,11,6,0,Spain,Western Europe,Basque Country,Lezo,43.321127,-1.898775,1,0,1,1.0,0.0,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Cristo Rey (Right Wing Terror Group),"Rafael Recaola, member reportedly",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,0.0,,,0.0
6950,197811060003,1978,11,6,0,Spain,Western Europe,Basque Country,Guernica,43.317073,-2.678975,1,0,1,1.0,0.0,1,0,Assassination,Terrorists/Non-State Militia,Terrorist,Cristo Key (Right Wing Terror Group),"Juan Cruz Hurtado, reported member",Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,0.0,,,0.0
6951,197811060004,1978,11,6,0,West Germany (FRG),Western Europe,Hesse,Frankfurt,50.11797,8.644191,1,1,1,0.0,0.0,1,0,Unarmed Assault,Journalists & Media,Newspaper Journalist/Staff/Facility,,Deutsche Press-Agentur (DPA) FRG's national news agency,Germany,Red Army Faction (RAF),0.0,0,0.0,,,0.0,,,1.0
6952,197811060005,1978,11,6,0,Guatemala,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Entertainment/Cultural/Stadium/Casino,,theatre,Guatemala,Guerrilla Army of the Poor (EGP),0.0,0,2.0,,1.0,,,,0.0
6953,197811060006,1978,11,6,0,Namibia,Sub-Saharan Africa,Unknown,Inpohana,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Utilities,Electricity,,Water Pipelines,Namibia,South-West Africa People's Organization (SWAPO),0.0,0,,,,,,,0.0
6954,197811070001,1978,11,7,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,0,0,Assassination,Government (General),Judge/Attorney/Court,,"Ricardo Avila Moriera, 56, judge",El Salvador,People's Revolutionary Army (ERP) (El Salvador),0.0,0,0.0,,,1.0,,,0.0
6955,197811070002,1978,11,7,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,1,1,0.0,0.0,1,0,Assassination,Airports & Aircraft,Airline Officer/Personnel,Iran Air (national airline),"Ali Mohamed Khademi, general, former chairman",Iran,Unknown,0.0,0,1.0,,,0.0,,,0.0
6956,197811070003,1978,11,7,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,0,0,Assassination,Government (General),Judge/Attorney/Court,First Criminal Court,"Avila Moriera, magistrate",El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6957,197811070004,1978,11,7,0,El Salvador,Central America & Caribbean,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,,Government party office : Conciliacion Nacional,El Salvador,People's Revolutionary Army (ERP) (El Salvador),0.0,0,0.0,,,0.0,,,0.0
6958,197811070005,1978,11,7,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Bank (ID unknown),El Salvador,People's Revolutionary Army (ERP) (El Salvador),0.0,0,0.0,,,0.0,,,0.0
6959,197811070006,1978,11,7,0,El Salvador,Central America & Caribbean,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,,Offices of National Democratic Order Organization,El Salvador,People's Revolutionary Army (ERP) (El Salvador),0.0,0,0.0,,,0.0,,,0.0
6960,197811070007,1978,11,7,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Bank ID unknown (100 meters from Governmental Palace),El Salvador,People's Revolutionary Army (ERP) (El Salvador),0.0,0,0.0,,,0.0,,,0.0
6961,197811070008,1978,11,7,0,Iran,Middle East & North Africa,Tehran,Tehran,35.724533,51.40519,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Business,Gas/Oil/Electric,,National Iranian Gas Co. (National PetroChemical Co. of Iran),Iran,Unknown,0.0,0,,,,,,,0.0
6962,197811080001,1978,11,8,0,Colombia,South America,Caqueta,La Montanita,1.47888,-75.43724,1,1,1,-9.0,0.0,1,0,Assassination,Business,Farm/Ranch,,"Mario Antonio Castano Sepuluedo, cattleman",Colombia,Unknown,0.0,0,1.0,,,0.0,,,0.0
6963,197811080002,1978,11,8,0,Colombia,South America,Unknown,El Cerro,,,1,1,1,0.0,0.0,1,0,Assassination,Business,Farm/Ranch,,"Roman Monroy Castillo, cattleman",Colombia,Revolutionary Armed Forces of Colombia (FARC),0.0,0,1.0,,,0.0,,,0.0
6964,197811080003,1978,11,8,0,Italy,Western Europe,Lazio,Frosinone,41.640137,13.351902,1,1,1,0.0,0.0,1,0,Assassination,Government (General),Judge/Attorney/Court,City of Rome,"Federe Calvosa,(59) Dep. Prosecutor *",Italy,Prima Linea,0.0,0,3.0,,,0.0,,,0.0
6965,197811080004,1978,11,8,0,El Salvador,Central America & Caribbean,San Miguel,San Miguel,13.491242,-88.173134,1,1,1,0.0,0.0,1,0,Unknown,Government (General),Politician or Political Party Movement/Meeting/Rally,,National Coalition Party headquarters,El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6966,197811080005,1978,11,8,0,El Salvador,Central America & Caribbean,Santa Ana,Santa Ana,13.981479,-89.555717,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,,Office of Democratic Nationalist Organization,El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6967,197811080006,1978,11,8,0,El Salvador,Central America & Caribbean,Santa Ana,Santa Ana,13.981479,-89.555717,1,1,1,0.0,0.0,1,0,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,,"Fernando Moreyra, Mayor, house",El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6968,197811080007,1978,11,8,0,El Salvador,Central America & Caribbean,San Miguel,San Miguel,13.491242,-88.173134,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Savings and loan Ass'n (ATLACATL),El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6969,197811080008,1978,11,8,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Banco Financiero (Branch: Bouluard de los Heroes,El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6970,197811080009,1978,11,8,0,El Salvador,Central America & Caribbean,San Salvador,San Salvador,13.69288,-89.199161,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,Banco Cuscatlan (main office ),El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6971,197811080010,1978,11,8,1,Mexico,North America,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Business,,,"Raul Garza Canta, businessman",Mexico,People's Armed Revolutionary Branch,0.0,0,0.0,,,0.0,,,1.0
6972,197811080011,1978,11,8,0,Spain,Western Europe,Basque Country,Hernani,43.267549,-1.975814,1,1,1,0.0,0.0,1,0,Armed Assault,Business,,,Gure Ola (firm),Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6973,197811080012,1978,11,8,0,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,54.077313,-6.608787,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,"Military Personnel (soldiers, troops, officers, forces)",British Army,"Gareth Wheedon, 19",Great Britain,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
6974,197811090002,1978,11,9,0,Colombia,South America,Bogota,Bogota,4.667128,-74.106056,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Multinational Corporation,Chrysler Colmotores Co.,,United States,M-19 (Movement of April 19),0.0,0,0.0,,,0.0,,,0.0
6975,197811090003,1978,11,9,0,Colombia,South America,Bogota,Bogota,4.667128,-74.106056,1,1,1,0.0,0.0,1,0,Armed Assault,Business,,Osto Company,,Colombia,M-19 (Movement of April 19),0.0,0,0.0,,,0.0,,,0.0
6976,197811090004,1978,11,9,0,Costa Rica,Central America & Caribbean,,Los Chiles,11.031028,-84.714691,1,1,1,-9.0,0.0,1,0,Armed Assault,Police,Police Patrol (including vehicles and convoys),,Civil Guard Patrol,Costa Rica,Unknown,0.0,0,0.0,,,0.0,,,0.0
6977,197811090005,1978,11,9,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Restaurant/Bar/Caf�,Bar,"William Wallace, Protestant",Northern Ireland,Ulster Volunteer Force (UVF),0.0,0,1.0,,,,,,0.0
6978,197811090006,1978,11,9,0,United States,North America,New York,Dobbs Ferry,41.01519,-73.874889,1,1,1,0.0,0.0,1,0,Armed Assault,Government (Diplomatic),"International Organization (peacekeeper, aid agency, compound)",,"Car, Egyptian U.N. Official",Egypt,New Jewish Defense League,0.0,0,0.0,,,0.0,,,0.0
6979,197811100001,1978,11,10,0,Lebanon,Middle East & North Africa,Unknown,Unknown,,,1,1,1,0.0,0.0,0,0,Assassination,Violent Political Party,Party Official/Candidate/Other Personnel,Fatah,Leader: Khalil al-Wazir,West Bank and Gaza Strip,Unknown,0.0,0,0.0,,,0.0,,,0.0
6980,197811100002,1978,11,10,0,Nicaragua,Central America & Caribbean,Rivas,Tola district,11.188153,-85.680286,1,1,0,1.0,0.0,1,0,Unknown,Military,Military Unit/Patrol/Convoy,,National Guard Patrol,Nicaragua,Unknown,0.0,0,,,,1.0,,,0.0
6981,197811110001,1978,11,11,0,Argentina,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Named Civilian,,"Jose Bautista Massa, pedestrian",Argentina,Montoneros (Argentina),0.0,0,1.0,,,1.0,,,0.0
6982,197811110002,1978,11,11,0,El Salvador,Central America & Caribbean,San Miguel,San Miguel,13.491242,-88.173134,1,1,1,0.0,0.0,1,0,Unknown,Private Citizens & Property,Vehicles/Transportation,,3 Helicopters belonging to an estate,El Salvador,People's Liberation Forces (FPL),0.0,0,0.0,,,0.0,,,0.0
6983,197811120001,1978,11,12,0,Spain,Western Europe,Basque Country,Monte Ulia,43.291618,-1.977903,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,"Public Area (garden, parking lot, garage, beach, public building, camp)",,building site,Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6984,197811120002,1978,11,12,0,Spain,Western Europe,Navarre,Pamplona,42.815372,-1.653616,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,"ministry agriculture, education, and science",Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6985,197811120003,1978,11,12,0,Spain,Western Europe,Basque Country,San Sebastian,43.291618,-1.977903,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,"ministry agriculture, education, and science",Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6986,197811120004,1978,11,12,0,Rhodesia,Sub-Saharan Africa,Mashonaland South,Salisbury,-17.828394,31.052986,1,1,1,-9.0,0.0,1,0,Bombing/Explosion,Private Citizens & Property,House/Apartment/Residence,,Private Residence,Rhodesia,Zimbabwe Guerrillas,0.0,0,,,,1.0,,,0.0
6987,197811120005,1978,11,12,0,Spain,Western Europe,Basque Country,Errenteria,43.311307,-1.900896,1,1,1,0.0,0.0,1,0,Armed Assault,Police,"Police Building (headquarters, station, school)",,Guard Post,Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,1.0,,,0.0
6988,197811120006,1978,11,12,0,Spain,Western Europe,Basque Country,Arrigorriaga,43.20752,-2.887839,1,1,1,0.0,0.0,1,0,Armed Assault,Transportation,Highway/Road/Toll/Traffic Signal,,Toll booth of Bilbao-Vitoria Highway,Spain,Basque Fatherland and Freedom (ETA),0.0,0,0.0,,,0.0,,,0.0
6989,197811120007,1978,11,12,0,Spain,Western Europe,Basque Country,Zumarraga,43.090476,-2.31322,1,1,1,0.0,0.0,1,0,Armed Assault,Police,"Police Building (headquarters, station, school)",,gurard post,Spain,Basque Fatherland and Freedom (ETA),0.0,0,1.0,,,1.0,,,0.0
6990,197811130001,1978,11,13,0,Italy,Western Europe,Lombardy,Milan,45.469212,9.174508,1,1,1,0.0,0.0,1,0,Assassination,Police,Prison/Jail,San Vittore Prison,Mario Marchetti/retired health director,Italy,Communist Attack Brigades,0.0,0,0.0,,,1.0,,,0.0
